species,longitude,latitude
purpureus,-104.701546,22.982138
purpureus,-104.707657,22.964639
purpureus,-104.783,21.417
purpureus,-104.93116,21.50427
purpureus,-104.994444,23.906944
purpureus,-104.994888,23.907373
purpureus,-105.083,23.888
purpureus,-105.322,23.8343
purpureus,-105.324,23.8429
purpureus,-105.483611,23.995833
purpureus,-105.75,23.65
purpureus,-106.505,25.1275
spatulatus,-97.977222,17.640278
spatulatus,-98.733056,20.116944
spatulatus,-98.733056,20.116944
spatulatus,-98.733056,20.116944
spatulatus,-99.143611,21.448611
spatulatus,-99.166667,20.433333
spatulatus,-99.166667,20.433333
spatulatus,-99.239719,20.874719
spatulatus,-99.45,20.733333
spatulatus,-99.45,20.733333
spatulatus,-99.5,17.5
spatulatus,-99.5,17.5
spatulatus,-99.55,21.05
spatulatus,-99.682778,17.866667
spatulatus,-99.767222,17.889444
spatulatus,-99.78,17.585278
spatulatus,-100.032083,19.048722
spatulatus,-100.04,19.04
spatulatus,-100.04,19.04
spatulatus,-100.04,19.04
spatulatus,-100.049778,19.019889
spatulatus,-100.049778,19.019889
spatulatus,-100.05,19.03333
spatulatus,-100.05,19.03333
spatulatus,-100.05,19.2
spatulatus,-100.05,19.2
spatulatus,-100.05,19.2
spatulatus,-100.05,19.2
spatulatus,-100.05,19.2
spatulatus,-100.06475,19.060083
spatulatus,-100.066667,19.083333
spatulatus,-100.066667,19.083333
spatulatus,-100.068583,19.067639
spatulatus,-100.118437,19.180803
spatulatus,-100.136083,19.243806
spatulatus,-100.282,18.8924
spatulatus,-100.323889,19.290278
spatulatus,-100.323889,19.290278
spatulatus,-100.325194,18.868611
spatulatus,-100.33,18.83
spatulatus,-100.333,18.833
spatulatus,-100.338,18.8583
spatulatus,-100.355935,19.428349
spatulatus,-100.500833,18.838861
spatulatus,-100.507778,18.847
spatulatus,-100.769167,19.607222
spatulatus,-101.213611,18.078056
spatulatus,-101.224228,18.049913
spatulatus,-101.460806,19.209111
spatulatus,-102.595123,21.750406
spatulatus,-102.958333,18.728889
spatulatus,-103.001643,19.922652
spatulatus,-103.009,19.8716
spatulatus,-103.014,19.8711
spatulatus,-103.018333,19.913333
spatulatus,-103.018333,19.913333
spatulatus,-103.01885,19.90535
spatulatus,-103.019,19.905
spatulatus,-103.034447,19.909895
spatulatus,-103.258,19.3815
spatulatus,-103.272,19.7131
spatulatus,-103.285672,18.734397
spatulatus,-103.306667,19.471667
spatulatus,-103.348339,18.687503
spatulatus,-103.350833,18.688889
spatulatus,-103.350833,18.688889
spatulatus,-103.366667,18.533333
spatulatus,-103.374444,20.671667
spatulatus,-103.377,19.3912
spatulatus,-103.463811,20.656689
spatulatus,-103.75,19.95
spatulatus,-103.816667,20.35
spatulatus,-103.999908,23.600072
spatulatus,-104.15611,20.26556
spatulatus,-104.164167,20.2175
spatulatus,-104.271969,23.360811
spatulatus,-104.9,21.583333
spatulatus,-104.95,21.583
spatulatus,-107.481,28.2147
spatulatus,-107.4811,28.2147
spatulatus,-107.4811,28.2147
spatulatus,-107.4811,28.2147
spatulatus,-107.481111,28.214722
spatulatus,-107.833333,27.5
spatulatus,-108.372219,28.421939
spatulatus,-108.725,28.391667
spatulatus,-108.725,28.391667
spatulatus,-108.898611,28.360556
spatulatus,-108.961472,28.3618492
spatulatus,-108.985,28.361667
spatulatus,-108.98777,28.36333
spatulatus,-108.98778,28.36333
spatulatus,-108.98778,28.36333
spatulatus,-108.993301,28.362358
spatulatus,-109.024444,28.294167
spatulatus,-109.033333,28.375
spatulatus,-109.985,28.361667
spatulatus,-115.251944,32.248333
spatulatus,-115.251944,32.248333
venustulus,-99.49444,18.55639
venustulus,-99.50444,18.56417
venustulus,-99.61861,18.58583
venustulus,-99.618611,18.585833
venustulus,-99.75,25.183333
venustulus,-99.75,25.183333
venustulus,-99.87,19.05
venustulus,-99.87,19.05
venustulus,-99.87,19.05
venustulus,-99.87,19.05
venustulus,-99.8791,19.0528
venustulus,-99.8791,19.0528
venustulus,-99.879719,19.052781
venustulus,-99.8798389,19.0534142
venustulus,-99.881,19.0518
venustulus,-99.881,19.0518
venustulus,-99.881,19.0518
venustulus,-100.030281,19.022219
venustulus,-100.032083,19.048722
venustulus,-100.033056,19.025
venustulus,-100.033056,19.025
venustulus,-100.035,19.0219
venustulus,-100.04405,19.044417
venustulus,-100.049778,19.019889
venustulus,-100.049778,19.019889
venustulus,-100.05,19.03333
venustulus,-100.05,19.03333
venustulus,-100.054971,19.0402803
venustulus,-100.057,19.0015
venustulus,-100.06858,19.06764
venustulus,-100.068583,19.067639
venustulus,-100.093333,19.047222
venustulus,-100.093333,19.04725
venustulus,-100.093383,19.04725
venustulus,-100.123111,18.952
venustulus,-100.123111,18.952
venustulus,-103.133,19.2069
venustulus,-103.813611,19.998056
venustulus,-103.848333,20.786667
venustulus,-103.96667,20.36667
venustulus,-104.043889,21.405833
venustulus,-104.088333,21.39
venustulus,-104.183,19.88
venustulus,-104.183383,19.880117
venustulus,-104.249887,23.430886
venustulus,-104.305,23.011667
venustulus,-104.346667,20.128333
venustulus,-104.463,20.2669
venustulus,-104.549,19.9124
venustulus,-104.58,21.74
venustulus,-104.59495,20.370633
venustulus,-104.595,20.371
venustulus,-104.625,20.401
venustulus,-104.635,20.3831
venustulus,-104.636,20.388
venustulus,-104.667,22.967
venustulus,-104.7,23.53333
venustulus,-104.7,23.53333
venustulus,-104.7,23.533333
venustulus,-104.7,23.533333
venustulus,-104.7,24.25
venustulus,-104.7,24.25
venustulus,-104.7,24.25
venustulus,-104.7,24.25
venustulus,-104.7,24.25
venustulus,-104.7,24.25
venustulus,-104.71194,23.55444
venustulus,-104.73,20.376
venustulus,-104.74385,28.901372
venustulus,-104.74385,28.901372
venustulus,-104.766667,20.5
venustulus,-104.786389,20.525278
venustulus,-104.786389,20.525278
venustulus,-104.812,20.3831
venustulus,-104.819,20.3852
venustulus,-104.822,20.3804
venustulus,-104.833,20.2108
venustulus,-104.844444,23.479167
venustulus,-104.943305,23.207861
venustulus,-104.943305,23.207861
venustulus,-104.944194,23.206
venustulus,-104.948055,23.208611
venustulus,-104.997406,23.918558
venustulus,-105.1358632,23.8755376
venustulus,-105.142,24.0698
venustulus,-105.142,24.0698
venustulus,-105.218247,23.792272
venustulus,-105.3,26.57
venustulus,-105.3086088,26.57075
venustulus,-105.320528,23.84425
venustulus,-105.33333,23.82778
venustulus,-105.335,23.82
venustulus,-105.337989,23.804258
venustulus,-105.342222,23.908056
venustulus,-105.342306,23.908139
venustulus,-105.352179,23.902267
venustulus,-105.41667,23.75
venustulus,-105.418722,23.763022
venustulus,-105.485,25.286667
venustulus,-105.592,23.7295
venustulus,-105.601,23.7295
venustulus,-105.604,23.7269
venustulus,-105.652984,23.521068
venustulus,-105.652984,23.521068
venustulus,-105.652984,23.521068
venustulus,-105.652984,23.521068
venustulus,-105.66667,23.73333
venustulus,-105.672222,23.716944
venustulus,-105.722998,23.706613
venustulus,-105.740444,24.07625
venustulus,-105.844805,23.590722
venustulus,-105.844805,23.590722
venustulus,-105.847723,23.58721
venustulus,-105.85,23.57083
venustulus,-105.872425,23.590137
venustulus,-106.0892,28.63549
venustulus,-106.1886,26.681389
venustulus,-106.21861,28.96611
venustulus,-106.3,26.55
venustulus,-106.481171,28.793518
venustulus,-106.495415,28.790493
venustulus,-106.502495,28.786316
venustulus,-106.65472,29.11278
venustulus,-106.955742,26.068273
venustulus,-107.025556,25.687778
venustulus,-107.045378,25.957203
venustulus,-107.047778,25.956111
venustulus,-107.047778,25.956111
venustulus,-107.05,25.95
venustulus,-107.05,25.95
venustulus,-107.351389,27.167778
venustulus,-107.531944,27.212222
venustulus,-107.575,28.658333
venustulus,-107.6131232,27.7291239
venustulus,-107.613889,27.726944
venustulus,-108.125278,28.385
venustulus,-108.160986,29.317919
venustulus,-108.206944,28.168333
venustulus,-108.208268,28.169469
venustulus,-108.208423,28.169379
venustulus,-108.209746,28.168925
venustulus,-108.2112824,29.662602
venustulus,-108.273064,29.687932
venustulus,-108.286667,30.111667
venustulus,-108.287,30.1116
venustulus,-108.292,28.3851
venustulus,-108.296944,29.206944
venustulus,-108.300428,28.396789
venustulus,-108.316667,30.05
venustulus,-108.31667,30.05
venustulus,-108.317,30.05
venustulus,-108.32,29.9658
venustulus,-108.3333,29.9833
venustulus,-108.370489,29.622817
venustulus,-108.372219,28.421939
venustulus,-108.420107,29.337429
venustulus,-108.434233,29.752983
venustulus,-108.480561,28.495281
venustulus,-108.5,28.5
venustulus,-108.5,28.5
venustulus,-108.5,28.5
venustulus,-108.5509997,28.4376264
venustulus,-108.55556,28.44
venustulus,-108.70449,29.81603
venustulus,-108.78241,29.78994
venustulus,-108.908,28.375
venustulus,-108.9083,28.375
venustulus,-108.9083,28.375
venustulus,-108.908333,28.391667
venustulus,-108.92278,28.39639
venustulus,-108.9259382,28.371316
venustulus,-108.933,28.37361
venustulus,-108.933333,28.373611
venustulus,-108.965203,28.687094
venustus,-108.35611,28.43583
