"species","longitude","latitude","geometry"
"venustulus",-100.057,19.0015,"POINT (-100.057 19.0015)"
"venustulus",-100.06858,19.06764,"POINT (-100.0686 19.06764)"
"venustulus",-100.068583,19.067639,"POINT (-100.0686 19.06764)"
"venustulus",-100.093333,19.047222,"POINT (-100.0933 19.04722)"
"venustulus",-100.093333,19.04725,"POINT (-100.0933 19.04725)"
"venustulus",-100.093383,19.04725,"POINT (-100.0934 19.04725)"
"venustulus",-100.123111,18.952,"POINT (-100.1231 18.952)"
"venustulus",-100.123111,18.952,"POINT (-100.1231 18.952)"
"venustulus",-103.133,19.2069,"POINT (-103.133 19.2069)"
"venustulus",-103.813611,19.998056,"POINT (-103.8136 19.99806)"
"venustulus",-103.848333,20.786667,"POINT (-103.8483 20.78667)"
"venustulus",-103.96667,20.36667,"POINT (-103.9667 20.36667)"
"venustulus",-104.043889,21.405833,"POINT (-104.0439 21.40583)"
"venustulus",-104.088333,21.39,"POINT (-104.0883 21.39)"
"venustulus",-104.183,19.88,"POINT (-104.183 19.88)"
"venustulus",-104.183383,19.880117,"POINT (-104.1834 19.88012)"
"venustulus",-104.249887,23.430886,"POINT (-104.2499 23.43089)"
"venustulus",-104.305,23.011667,"POINT (-104.305 23.01167)"
"venustulus",-104.346667,20.128333,"POINT (-104.3467 20.12833)"
"venustulus",-104.463,20.2669,"POINT (-104.463 20.2669)"
"venustulus",-104.549,19.9124,"POINT (-104.549 19.9124)"
"venustulus",-104.58,21.74,"POINT (-104.58 21.74)"
"venustulus",-104.59495,20.370633,"POINT (-104.595 20.37063)"
"venustulus",-104.595,20.371,"POINT (-104.595 20.371)"
"venustulus",-104.625,20.401,"POINT (-104.625 20.401)"
"venustulus",-104.635,20.3831,"POINT (-104.635 20.3831)"
"venustulus",-104.636,20.388,"POINT (-104.636 20.388)"
"venustulus",-104.667,22.967,"POINT (-104.667 22.967)"
"venustulus",-104.7,23.53333,"POINT (-104.7 23.53333)"
"venustulus",-104.7,23.53333,"POINT (-104.7 23.53333)"
"venustulus",-104.7,23.533333,"POINT (-104.7 23.53333)"
"venustulus",-104.7,23.533333,"POINT (-104.7 23.53333)"
"venustulus",-104.7,24.25,"POINT (-104.7 24.25)"
"venustulus",-104.7,24.25,"POINT (-104.7 24.25)"
"venustulus",-104.7,24.25,"POINT (-104.7 24.25)"
"venustulus",-104.7,24.25,"POINT (-104.7 24.25)"
"venustulus",-104.7,24.25,"POINT (-104.7 24.25)"
"venustulus",-104.7,24.25,"POINT (-104.7 24.25)"
"venustulus",-104.71194,23.55444,"POINT (-104.7119 23.55444)"
"venustulus",-104.73,20.376,"POINT (-104.73 20.376)"
"venustulus",-104.74385,28.901372,"POINT (-104.7438 28.90137)"
"venustulus",-104.74385,28.901372,"POINT (-104.7438 28.90137)"
"venustulus",-104.766667,20.5,"POINT (-104.7667 20.5)"
"venustulus",-104.786389,20.525278,"POINT (-104.7864 20.52528)"
"venustulus",-104.786389,20.525278,"POINT (-104.7864 20.52528)"
"venustulus",-104.812,20.3831,"POINT (-104.812 20.3831)"
"venustulus",-104.819,20.3852,"POINT (-104.819 20.3852)"
"venustulus",-104.822,20.3804,"POINT (-104.822 20.3804)"
"venustulus",-104.833,20.2108,"POINT (-104.833 20.2108)"
"venustulus",-104.844444,23.479167,"POINT (-104.8444 23.47917)"
"venustulus",-104.943305,23.207861,"POINT (-104.9433 23.20786)"
"venustulus",-104.943305,23.207861,"POINT (-104.9433 23.20786)"
"venustulus",-104.944194,23.206,"POINT (-104.9442 23.206)"
"venustulus",-104.948055,23.208611,"POINT (-104.9481 23.20861)"
"venustulus",-104.997406,23.918558,"POINT (-104.9974 23.91856)"
"venustulus",-105.1358632,23.8755376,"POINT (-105.1359 23.87554)"
"venustulus",-105.142,24.0698,"POINT (-105.142 24.0698)"
"venustulus",-105.142,24.0698,"POINT (-105.142 24.0698)"
"venustulus",-105.218247,23.792272,"POINT (-105.2182 23.79227)"
"venustulus",-105.3,26.57,"POINT (-105.3 26.57)"
"venustulus",-105.3086088,26.57075,"POINT (-105.3086 26.57075)"
"venustulus",-105.320528,23.84425,"POINT (-105.3205 23.84425)"
"venustulus",-105.33333,23.82778,"POINT (-105.3333 23.82778)"
"venustulus",-105.335,23.82,"POINT (-105.335 23.82)"
"venustulus",-105.337989,23.804258,"POINT (-105.338 23.80426)"
"venustulus",-105.342222,23.908056,"POINT (-105.3422 23.90806)"
"venustulus",-105.342306,23.908139,"POINT (-105.3423 23.90814)"
"venustulus",-105.352179,23.902267,"POINT (-105.3522 23.90227)"
"venustulus",-105.41667,23.75,"POINT (-105.4167 23.75)"
"venustulus",-105.418722,23.763022,"POINT (-105.4187 23.76302)"
"venustulus",-105.485,25.286667,"POINT (-105.485 25.28667)"
"venustulus",-105.592,23.7295,"POINT (-105.592 23.7295)"
"venustulus",-105.601,23.7295,"POINT (-105.601 23.7295)"
"venustulus",-105.604,23.7269,"POINT (-105.604 23.7269)"
"venustulus",-105.652984,23.521068,"POINT (-105.653 23.52107)"
"venustulus",-105.652984,23.521068,"POINT (-105.653 23.52107)"
"venustulus",-105.652984,23.521068,"POINT (-105.653 23.52107)"
"venustulus",-105.652984,23.521068,"POINT (-105.653 23.52107)"
"venustulus",-105.66667,23.73333,"POINT (-105.6667 23.73333)"
"venustulus",-105.672222,23.716944,"POINT (-105.6722 23.71694)"
"venustulus",-105.722998,23.706613,"POINT (-105.723 23.70661)"
"venustulus",-105.740444,24.07625,"POINT (-105.7404 24.07625)"
"venustulus",-105.844805,23.590722,"POINT (-105.8448 23.59072)"
"venustulus",-105.844805,23.590722,"POINT (-105.8448 23.59072)"
"venustulus",-105.847723,23.58721,"POINT (-105.8477 23.58721)"
"venustulus",-105.85,23.57083,"POINT (-105.85 23.57083)"
"venustulus",-105.872425,23.590137,"POINT (-105.8724 23.59014)"
"venustulus",-106.0892,28.63549,"POINT (-106.0892 28.63549)"
"venustulus",-106.1886,26.681389,"POINT (-106.1886 26.68139)"
"venustulus",-106.21861,28.96611,"POINT (-106.2186 28.96611)"
"venustulus",-106.3,26.55,"POINT (-106.3 26.55)"
"venustulus",-106.481171,28.793518,"POINT (-106.4812 28.79352)"
"venustulus",-106.495415,28.790493,"POINT (-106.4954 28.79049)"
"venustulus",-106.502495,28.786316,"POINT (-106.5025 28.78632)"
"venustulus",-106.65472,29.11278,"POINT (-106.6547 29.11278)"
"venustulus",-106.955742,26.068273,"POINT (-106.9557 26.06827)"
"venustulus",-107.025556,25.687778,"POINT (-107.0256 25.68778)"
"venustulus",-107.045378,25.957203,"POINT (-107.0454 25.9572)"
"venustulus",-107.047778,25.956111,"POINT (-107.0478 25.95611)"
"venustulus",-107.047778,25.956111,"POINT (-107.0478 25.95611)"
"venustulus",-107.05,25.95,"POINT (-107.05 25.95)"
"venustulus",-107.05,25.95,"POINT (-107.05 25.95)"
"venustulus",-107.351389,27.167778,"POINT (-107.3514 27.16778)"
"venustulus",-107.531944,27.212222,"POINT (-107.5319 27.21222)"
"venustulus",-107.575,28.658333,"POINT (-107.575 28.65833)"
"venustulus",-107.6131232,27.7291239,"POINT (-107.6131 27.72912)"
"venustulus",-107.613889,27.726944,"POINT (-107.6139 27.72694)"
"venustulus",-108.125278,28.385,"POINT (-108.1253 28.385)"
"venustulus",-108.160986,29.317919,"POINT (-108.161 29.31792)"
"venustulus",-108.206944,28.168333,"POINT (-108.2069 28.16833)"
"venustulus",-108.208268,28.169469,"POINT (-108.2083 28.16947)"
"venustulus",-108.208423,28.169379,"POINT (-108.2084 28.16938)"
"venustulus",-108.209746,28.168925,"POINT (-108.2097 28.16893)"
"venustulus",-108.2112824,29.662602,"POINT (-108.2113 29.6626)"
"venustulus",-108.273064,29.687932,"POINT (-108.2731 29.68793)"
"venustulus",-108.286667,30.111667,"POINT (-108.2867 30.11167)"
"venustulus",-108.287,30.1116,"POINT (-108.287 30.1116)"
"venustulus",-108.292,28.3851,"POINT (-108.292 28.3851)"
"venustulus",-108.296944,29.206944,"POINT (-108.2969 29.20694)"
"venustulus",-108.300428,28.396789,"POINT (-108.3004 28.39679)"
"venustulus",-108.316667,30.05,"POINT (-108.3167 30.05)"
"venustulus",-108.31667,30.05,"POINT (-108.3167 30.05)"
"venustulus",-108.317,30.05,"POINT (-108.317 30.05)"
"venustulus",-108.32,29.9658,"POINT (-108.32 29.9658)"
"venustulus",-108.3333,29.9833,"POINT (-108.3333 29.9833)"
"venustulus",-108.370489,29.622817,"POINT (-108.3705 29.62282)"
"venustulus",-108.372219,28.421939,"POINT (-108.3722 28.42194)"
"venustulus",-108.420107,29.337429,"POINT (-108.4201 29.33743)"
"venustulus",-108.434233,29.752983,"POINT (-108.4342 29.75298)"
"venustulus",-108.480561,28.495281,"POINT (-108.4806 28.49528)"
"venustulus",-108.5,28.5,"POINT (-108.5 28.5)"
"venustulus",-108.5,28.5,"POINT (-108.5 28.5)"
"venustulus",-108.5,28.5,"POINT (-108.5 28.5)"
"venustulus",-108.5509997,28.4376264,"POINT (-108.551 28.43763)"
"venustulus",-108.55556,28.44,"POINT (-108.5556 28.44)"
"venustulus",-108.70449,29.81603,"POINT (-108.7045 29.81603)"
"venustulus",-108.78241,29.78994,"POINT (-108.7824 29.78994)"
"venustulus",-108.908,28.375,"POINT (-108.908 28.375)"
"venustulus",-108.9083,28.375,"POINT (-108.9083 28.375)"
"venustulus",-108.9083,28.375,"POINT (-108.9083 28.375)"
"venustulus",-108.908333,28.391667,"POINT (-108.9083 28.39167)"
"venustulus",-108.92278,28.39639,"POINT (-108.9228 28.39639)"
"venustulus",-108.9259382,28.371316,"POINT (-108.9259 28.37132)"
"venustulus",-108.933,28.37361,"POINT (-108.933 28.37361)"
"venustulus",-108.933333,28.373611,"POINT (-108.9333 28.37361)"
"venustulus",-108.965203,28.687094,"POINT (-108.9652 28.68709)"
"venustus",-108.35611,28.43583,"POINT (-108.3561 28.43583)"
