"species","longitude","latitude","geometry"
"flexuosus",-113.4305575,37.1636214,"POINT (-113.4306 37.16362)"
"flexuosus",-115.288194,37.694694,"POINT (-115.2882 37.69469)"
"flexuosus",-114.203967,37.011533,"POINT (-114.204 37.01153)"
"flexuosus",-116.236139,36.110028,"POINT (-116.2361 36.11003)"
"flexuosus",-116.223833,36.097806,"POINT (-116.2238 36.09781)"
"flexuosus",-110.850584,37.616216,"POINT (-110.8506 37.61622)"
"flexuosus",-117.424913,34.32833,"POINT (-117.4249 34.32833)"
"flexuosus",-115.13389,41.13944,"POINT (-115.1339 41.13944)"
"flexuosus",-111.57778,36.86806,"POINT (-111.5778 36.86806)"
"flexuosus",-115.44444,36.29472,"POINT (-115.4444 36.29472)"
"flexuosus",-109.012111,36.978524,"POINT (-109.0121 36.97852)"
"flexuosus",-113.28389,37.296832,"POINT (-113.2839 37.29683)"
"flexuosus",-117.037355,34.352215,"POINT (-117.0374 34.35222)"
"flexuosus",-114.35833,38.84139,"POINT (-114.3583 38.84139)"
"flexuosus",-115.16361,37.248996,"POINT (-115.1636 37.249)"
"flexuosus",-112.25,36,"POINT (-112.25 36)"
"flexuosus",-113.88333,37.05528,"POINT (-113.8833 37.05528)"
"flexuosus",-113.05,37.3,"POINT (-113.05 37.3)"
"flexuosus",-114.56833,36.66528,"POINT (-114.5683 36.66528)"
"flexuosus",-115.54083,36.24306,"POINT (-115.5408 36.24306)"
"flexuosus",-116.98056,36.71722,"POINT (-116.9806 36.71722)"
"flexuosus",-114.257528,37.066611,"POINT (-114.2575 37.06661)"
"flexuosus",-116.6339,36.85,"POINT (-116.6339 36.85)"
"flexuosus",-113.747178,37.353589,"POINT (-113.7472 37.35359)"
"flexuosus",-113.25,36,"POINT (-113.25 36)"
"flexuosus",-114.525977,36.472038,"POINT (-114.526 36.47204)"
"flexuosus",-115.69159,35.711958,"POINT (-115.6916 35.71196)"
"flexuosus",-114.526098,36.47198,"POINT (-114.5261 36.47198)"
"flexuosus",-116.933221,36.790465,"POINT (-116.9332 36.79046)"
"flexuosus",-112.829291,36.58139,"POINT (-112.8293 36.58139)"
"flexuosus",-113.555043,36.742666,"POINT (-113.555 36.74267)"
"flexuosus",-114.186813,36.508162,"POINT (-114.1868 36.50816)"
"flexuosus",-113.232403,36.273837,"POINT (-113.2324 36.27384)"
"flexuosus",-113.776132,37.170843,"POINT (-113.7761 37.17084)"
"flexuosus",-115.438297,36.194427,"POINT (-115.4383 36.19443)"
"flexuosus",-113.776155,37.170833,"POINT (-113.7762 37.17083)"
"flexuosus",-109.8840694,37.2581819,"POINT (-109.8841 37.25818)"
"flexuosus",-115.496751,36.15676,"POINT (-115.4968 36.15676)"
"flexuosus",-114.616272,37.740395,"POINT (-114.6163 37.7404)"
"flexuosus",-115.431687,36.158958,"POINT (-115.4317 36.15896)"
"flexuosus",-113.577702,37.159578,"POINT (-113.5777 37.15958)"
"flexuosus",-115.472518,36.139164,"POINT (-115.4725 36.13916)"
"flexuosus",-113.289259,37.196421,"POINT (-113.2893 37.19642)"
"flexuosus",-112.976804,37.198739,"POINT (-112.9768 37.19874)"
"flexuosus",-111.840067,34.834822,"POINT (-111.8401 34.83482)"
"flexuosus",-111.726886,34.912377,"POINT (-111.7269 34.91238)"
"flexuosus",-115.862583,35.775033,"POINT (-115.8626 35.77503)"
"flexuosus",-109.045602,37.001638,"POINT (-109.0456 37.00164)"
"flexuosus",-109.480386,37.423626,"POINT (-109.4804 37.42363)"
"flexuosus",-116.80538,37.015081,"POINT (-116.8054 37.01508)"
"flexuosus",-111.82969,34.845261,"POINT (-111.8297 34.84526)"
"flexuosus",-111.82969,34.845261,"POINT (-111.8297 34.84526)"
"flexuosus",-111.774957,34.823903,"POINT (-111.775 34.8239)"
"flexuosus",-111.774616,34.856891,"POINT (-111.7746 34.85689)"
"flexuosus",-111.811224,34.87413,"POINT (-111.8112 34.87413)"
"flexuosus",-111.774616,34.856891,"POINT (-111.7746 34.85689)"
"flexuosus",-114.53329,36.48735,"POINT (-114.5333 36.48735)"
"flexuosus",-113.503338,37.1502,"POINT (-113.5033 37.1502)"
"flexuosus",-112.129533,36.0751,"POINT (-112.1295 36.0751)"
"flexuosus",-113.577702,37.159578,"POINT (-113.5777 37.15958)"
"flexuosus",-115.441045,36.138792,"POINT (-115.441 36.13879)"
"flexuosus",-115.427003,36.150876,"POINT (-115.427 36.15088)"
"flexuosus",-113.639154,37.237088,"POINT (-113.6392 37.23709)"
"flexuosus",-114.850838,36.38465,"POINT (-114.8508 36.38465)"
"flexuosus",-113.4925,37.150833,"POINT (-113.4925 37.15083)"
"flexuosus",-113.756577,35.963531,"POINT (-113.7566 35.96353)"
"flexuosus",-111.760274,34.805016,"POINT (-111.7603 34.80502)"
"flexuosus",-109.804218,38.453974,"POINT (-109.8042 38.45397)"
"flexuosus",-113.694125,37.311667,"POINT (-113.6941 37.31167)"
"flexuosus",-113.794558,36.970938,"POINT (-113.7946 36.97094)"
"flexuosus",-112.468753,37.008293,"POINT (-112.4688 37.00829)"
"flexuosus",-111.808313,34.526873,"POINT (-111.8083 34.52687)"
"flexuosus",-109.78204,35.065931,"POINT (-109.782 35.06593)"
"flexuosus",-113.239608,37.216117,"POINT (-113.2396 37.21612)"
"flexuosus",-113.036505,37.17628,"POINT (-113.0365 37.17628)"
"flexuosus",-108.931248,37.931745,"POINT (-108.9312 37.93174)"
"flexuosus",-114.379078,38.813822,"POINT (-114.3791 38.81382)"
"flexuosus",-115.432717,36.135345,"POINT (-115.4327 36.13535)"
"flexuosus",-115.520103,36.145936,"POINT (-115.5201 36.14594)"
"flexuosus",-112.035419,36.999922,"POINT (-112.0354 36.99992)"
"flexuosus",-113.660478,37.162056,"POINT (-113.6605 37.16206)"
"flexuosus",-115.473717,36.128305,"POINT (-115.4737 36.1283)"
"flexuosus",-116.802688,37.015433,"POINT (-116.8027 37.01543)"
"flexuosus",-111.63685,34.53353,"POINT (-111.6368 34.53353)"
"flexuosus",-113.183953,37.788058,"POINT (-113.184 37.78806)"
"flexuosus",-113.100422,37.274061,"POINT (-113.1004 37.27406)"
"flexuosus",-112.0252,37.019375,"POINT (-112.0252 37.01937)"
"flexuosus",-113.225844,37.457353,"POINT (-113.2258 37.45735)"
"flexuosus",-113.182022,37.78905,"POINT (-113.182 37.78905)"
"flexuosus",-113.674208,37.119458,"POINT (-113.6742 37.11946)"
"flexuosus",-113.221183,37.48365,"POINT (-113.2212 37.48365)"
"flexuosus",-113.22918,37.454088,"POINT (-113.2292 37.45409)"
"flexuosus",-113.225844,37.457353,"POINT (-113.2258 37.45735)"
"flexuosus",-113.845989,37.539383,"POINT (-113.846 37.53938)"
"flexuosus",-113.589759,39.082152,"POINT (-113.5898 39.08215)"
"flexuosus",-113.069611,37.137425,"POINT (-113.0696 37.13743)"
"flexuosus",-109.9,37.13,"POINT (-109.9 37.13)"
"flexuosus",-108.8,38.07,"POINT (-108.8 38.07)"
"flexuosus",-109.04,37,"POINT (-109.04 37)"
"flexuosus",-108.64,37.04,"POINT (-108.64 37.04)"
"flexuosus",-114.006303,36.676022,"POINT (-114.0063 36.67602)"
"flexuosus",-112.021751,37.045639,"POINT (-112.0218 37.04564)"
"flexuosus",-114.014594,36.696408,"POINT (-114.0146 36.69641)"
"flexuosus",-111.135687,34.245425,"POINT (-111.1357 34.24542)"
"flexuosus",-114.007111,36.674708,"POINT (-114.0071 36.67471)"
"flexuosus",-111.374673,34.040213,"POINT (-111.3747 34.04021)"
"flexuosus",-114.41475,37.826196,"POINT (-114.4147 37.8262)"
"flexuosus",-117.243781,37.697854,"POINT (-117.2438 37.69785)"
"flexuosus",-109.919786,37.165872,"POINT (-109.9198 37.16587)"
"flexuosus",-109.084389,37.263398,"POINT (-109.0844 37.2634)"
"flexuosus",-109.176538,37.207639,"POINT (-109.1765 37.20764)"
"flexuosus",-115.931503,35.779163,"POINT (-115.9315 35.77916)"
"flexuosus",-111.848862,34.910561,"POINT (-111.8489 34.91056)"
"flexuosus",-112.978522,37.208437,"POINT (-112.9785 37.20844)"
"flexuosus",-115.559914,36.081267,"POINT (-115.5599 36.08127)"
"flexuosus",-113.256126,37.1675,"POINT (-113.2561 37.1675)"
"flexuosus",-109.616166,37.262094,"POINT (-109.6162 37.26209)"
"flexuosus",-112.090705,36.080261,"POINT (-112.0907 36.08026)"
"flexuosus",-115.494385,36.15897,"POINT (-115.4944 36.15897)"
"flexuosus",-112.508483,37.012281,"POINT (-112.5085 37.01228)"
"flexuosus",-115.576531,36.108739,"POINT (-115.5765 36.10874)"
"flexuosus",-113.286461,37.320365,"POINT (-113.2865 37.32037)"
"flexuosus",-112.022305,37.043554,"POINT (-112.0223 37.04355)"
"flexuosus",-112.976315,37.215088,"POINT (-112.9763 37.21509)"
"flexuosus",-111.75528,34.828397,"POINT (-111.7553 34.8284)"
"flexuosus",-113.093636,37.898245,"POINT (-113.0936 37.89825)"
"flexuosus",-108.888458,37.377995,"POINT (-108.8885 37.378)"
"flexuosus",-113.429593,37.254898,"POINT (-113.4296 37.2549)"
"flexuosus",-115.520464,36.021444,"POINT (-115.5205 36.02144)"
"flexuosus",-113.628364,37.2455,"POINT (-113.6284 37.2455)"
"flexuosus",-115.499437,36.01581,"POINT (-115.4994 36.01581)"
"flexuosus",-115.562813,36.191358,"POINT (-115.5628 36.19136)"
"flexuosus",-113.558746,37.233366,"POINT (-113.5587 37.23337)"
"flexuosus",-113.378753,37.242808,"POINT (-113.3788 37.24281)"
"flexuosus",-113.526656,37.037517,"POINT (-113.5267 37.03752)"
"flexuosus",-113.380937,37.246672,"POINT (-113.3809 37.24667)"
"flexuosus",-115.425069,36.155143,"POINT (-115.4251 36.15514)"
"flexuosus",-113.271438,37.191812,"POINT (-113.2714 37.19181)"
"flexuosus",-113.703891,37.162552,"POINT (-113.7039 37.16255)"
"flexuosus",-113.626472,37.015289,"POINT (-113.6265 37.01529)"
"flexuosus",-113.400308,37.206915,"POINT (-113.4003 37.20692)"
"flexuosus",-115.470135,36.063663,"POINT (-115.4701 36.06366)"
"flexuosus",-111.697739,34.679317,"POINT (-111.6977 34.67932)"
"flexuosus",-113.378875,37.244045,"POINT (-113.3789 37.24404)"
"flexuosus",-113.785345,36.535083,"POINT (-113.7853 36.53508)"
"flexuosus",-115.468187,36.096053,"POINT (-115.4682 36.09605)"
"flexuosus",-111.700261,34.835736,"POINT (-111.7003 34.83574)"
"flexuosus",-111.811158,34.874142,"POINT (-111.8112 34.87414)"
"flexuosus",-115.461467,36.069259,"POINT (-115.4615 36.06926)"
"flexuosus",-115.461445,36.069288,"POINT (-115.4614 36.06929)"
"flexuosus",-113.738372,37.279413,"POINT (-113.7384 37.27941)"
"flexuosus",-113.281845,37.31335,"POINT (-113.2818 37.31335)"
"flexuosus",-111.329842,34.016725,"POINT (-111.3298 34.01673)"
"flexuosus",-111.74263,34.80213,"POINT (-111.7426 34.80213)"
"flexuosus",-112.11715,36.087689,"POINT (-112.1171 36.08769)"
"flexuosus",-115.453028,36.070422,"POINT (-115.453 36.07042)"
"flexuosus",-112.315721,34.610024,"POINT (-112.3157 34.61002)"
"flexuosus",-113.687689,37.140238,"POINT (-113.6877 37.14024)"
"flexuosus",-115.455144,36.069642,"POINT (-115.4551 36.06964)"
"flexuosus",-112.063887,36.144218,"POINT (-112.0639 36.14422)"
"flexuosus",-108.45415,32.778072,"POINT (-108.4541 32.77807)"
"flexuosus",-111.134289,33.667585,"POINT (-111.1343 33.66759)"
"flexuosus",-112.986138,37.195644,"POINT (-112.9861 37.19564)"
"flexuosus",-112.48407,36.379055,"POINT (-112.4841 36.37906)"
"flexuosus",-110.768391,33.402914,"POINT (-110.7684 33.40291)"
"flexuosus",-115.434366,36.13887,"POINT (-115.4344 36.13887)"
"flexuosus",-115.448958,36.015168,"POINT (-115.449 36.01517)"
"flexuosus",-112.17208,36.094956,"POINT (-112.1721 36.09496)"
"flexuosus",-111.346497,33.872597,"POINT (-111.3465 33.8726)"
"flexuosus",-113.23012,36.242248,"POINT (-113.2301 36.24225)"
"flexuosus",-113.337255,37.224075,"POINT (-113.3373 37.22407)"
"flexuosus",-112.107543,36.110392,"POINT (-112.1075 36.11039)"
"flexuosus",-115.453052,36.0114,"POINT (-115.4531 36.0114)"
"flexuosus",-113.134819,34.383925,"POINT (-113.1348 34.38392)"
"flexuosus",-111.76099,34.86974,"POINT (-111.761 34.86974)"
"flexuosus",-115.455247,36.069558,"POINT (-115.4552 36.06956)"
"flexuosus",-111.456642,33.853148,"POINT (-111.4566 33.85315)"
"flexuosus",-112.976517,37.199447,"POINT (-112.9765 37.19945)"
"flexuosus",-111.40971,34.09351,"POINT (-111.4097 34.09351)"
"flexuosus",-112.740263,36.8642,"POINT (-112.7403 36.8642)"
"flexuosus",-112.109346,36.11792,"POINT (-112.1093 36.11792)"
"flexuosus",-112.040894,34.667125,"POINT (-112.0409 34.66712)"
"flexuosus",-111.124992,33.547333,"POINT (-111.125 33.54733)"
"flexuosus",-111.266005,33.721529,"POINT (-111.266 33.72153)"
"flexuosus",-113.679448,37.121924,"POINT (-113.6794 37.12192)"
"flexuosus",-112.119172,36.090429,"POINT (-112.1192 36.09043)"
"flexuosus",-111.38,37.12,"POINT (-111.38 37.12)"
"flexuosus",-115.480521,36.124582,"POINT (-115.4805 36.12458)"
"flexuosus",-115.479819,36.124324,"POINT (-115.4798 36.12432)"
"flexuosus",-115.479819,36.124324,"POINT (-115.4798 36.12432)"
"flexuosus",-115.479819,36.124324,"POINT (-115.4798 36.12432)"
"flexuosus",-115.479819,36.124324,"POINT (-115.4798 36.12432)"
"flexuosus",-115.479819,36.124324,"POINT (-115.4798 36.12432)"
"flexuosus",-114.178667,36.840742,"POINT (-114.1787 36.84074)"
"flexuosus",-114.178667,36.840742,"POINT (-114.1787 36.84074)"
"flexuosus",-114.178667,36.840742,"POINT (-114.1787 36.84074)"
"flexuosus",-114.178667,36.840742,"POINT (-114.1787 36.84074)"
"flexuosus",-114.178667,36.840742,"POINT (-114.1787 36.84074)"
"flexuosus",-113.62779,37.01765,"POINT (-113.6278 37.01765)"
"flexuosus",-113.57985,37.11953,"POINT (-113.5798 37.11953)"
"flexuosus",-113.122421,37.642749,"POINT (-113.1224 37.64275)"
"flexuosus",-116.933088,36.788423,"POINT (-116.9331 36.78842)"
"flexuosus",-109.491934,37.541245,"POINT (-109.4919 37.54125)"
"flexuosus",-115.385972,36.11805,"POINT (-115.386 36.11805)"
"flexuosus",-115.385842,36.117931,"POINT (-115.3858 36.11793)"
"flexuosus",-113.125533,35.702334,"POINT (-113.1255 35.70233)"
"flexuosus",-115.477184,36.264517,"POINT (-115.4772 36.26452)"
"flexuosus",-114.3935,36.749,"POINT (-114.3935 36.749)"
"flexuosus",-116.5305786,31.6600498,"POINT (-116.5306 31.66005)"
"flexuosus",-108.18754,36.765062,"POINT (-108.1875 36.76506)"
"flexuosus",-111.783137,36.711972,"POINT (-111.7831 36.71197)"
"flexuosus",-112.269328,33.882386,"POINT (-112.2693 33.88239)"
"flexuosus",-111.786957,34.642641,"POINT (-111.787 34.64264)"
"flexuosus",-108.439462,36.847187,"POINT (-108.4395 36.84719)"
"flexuosus",-115.424172,36.160472,"POINT (-115.4242 36.16047)"
"flexuosus",-114.203967,37.011533,"POINT (-114.204 37.01153)"
"flexuosus",-111.796443,34.878589,"POINT (-111.7964 34.87859)"
"flexuosus",-115.909169,35.76277,"POINT (-115.9092 35.76277)"
"flexuosus",-113.237708,37.408838,"POINT (-113.2377 37.40884)"
"flexuosus",-111.79778,34.88028,"POINT (-111.7978 34.88028)"
"flexuosus",-116.228969,36.092139,"POINT (-116.229 36.09214)"
"flexuosus",-111.862856,34.943454,"POINT (-111.8629 34.94345)"
"flexuosus",-111.748908,34.661487,"POINT (-111.7489 34.66149)"
"flexuosus",-111.897991,34.854535,"POINT (-111.898 34.85453)"
"flexuosus",-116.14166,36.15646,"POINT (-116.1417 36.15646)"
"flexuosus",-116.222311,36.104449,"POINT (-116.2223 36.10445)"
"flexuosus",-114.339812,36.870845,"POINT (-114.3398 36.87085)"
"flexuosus",-109.23027,37.54803,"POINT (-109.2303 37.54803)"
"flexuosus",-114.339832,36.870815,"POINT (-114.3398 36.87082)"
"flexuosus",-115.095863,37.949364,"POINT (-115.0959 37.94936)"
"flexuosus",-112.921264,37.912649,"POINT (-112.9213 37.91265)"
"flexuosus",-111.830947,34.85662,"POINT (-111.8309 34.85662)"
"flexuosus",-112.187588,34.836623,"POINT (-112.1876 34.83662)"
"flexuosus",-114.613275,37.756912,"POINT (-114.6133 37.75691)"
"flexuosus",-114.332317,36.859036,"POINT (-114.3323 36.85904)"
"flexuosus",-111.79107,34.819817,"POINT (-111.7911 34.81982)"
"flexuosus",-114.517975,37.913145,"POINT (-114.518 37.91315)"
"flexuosus",-114.334768,36.859721,"POINT (-114.3348 36.85972)"
"flexuosus",-112.046761,36.994388,"POINT (-112.0468 36.99439)"
"flexuosus",-111.769997,34.799999,"POINT (-111.77 34.8)"
"flexuosus",-111.784836,34.792412,"POINT (-111.7848 34.79241)"
"flexuosus",-111.75525,34.828442,"POINT (-111.7553 34.82844)"
"flexuosus",-111.720955,34.69858,"POINT (-111.721 34.69858)"
"flexuosus",-112.098852,34.752188,"POINT (-112.0989 34.75219)"
"flexuosus",-111.685554,34.686912,"POINT (-111.6856 34.68691)"
"flexuosus",-111.858751,34.885854,"POINT (-111.8588 34.88585)"
"flexuosus",-111.848397,34.91088,"POINT (-111.8484 34.91088)"
"flexuosus",-109.937536,37.172345,"POINT (-109.9375 37.17234)"
"flexuosus",-114.285413,36.963871,"POINT (-114.2854 36.96387)"
"flexuosus",-111.713062,34.538093,"POINT (-111.7131 34.53809)"
"flexuosus",-111.660103,34.67365,"POINT (-111.6601 34.67365)"
"flexuosus",-114.280562,36.955044,"POINT (-114.2806 36.95504)"
"flexuosus",-111.3941,35.70125,"POINT (-111.3941 35.70125)"
"flexuosus",-110.331483,35.150983,"POINT (-110.3315 35.15098)"
"flexuosus",-111.720997,34.661262,"POINT (-111.721 34.66126)"
"flexuosus",-111.745,34.65056,"POINT (-111.745 34.65056)"
"flexuosus",-110.64,32.7225,"POINT (-110.64 32.7225)"
"flexuosus",-111.766412,34.491772,"POINT (-111.7664 34.49177)"
"flexuosus",-110.8309875,37.0595634,"POINT (-110.831 37.05956)"
"flexuosus",-111.95,36.916667,"POINT (-111.95 36.91667)"
"flexuosus",-111.679538,34.536687,"POINT (-111.6795 34.53669)"
"flexuosus",-111.63685,34.53353,"POINT (-111.6368 34.53353)"
"flexuosus",-111.5,34.5,"POINT (-111.5 34.5)"
"flexuosus",-113.93333,34.71667,"POINT (-113.9333 34.71667)"
"flexuosus",-114.03333,34.88333,"POINT (-114.0333 34.88333)"
"flexuosus",-113.99528,36.11278,"POINT (-113.9953 36.11278)"
"flexuosus",-110.78583,33.39417,"POINT (-110.7858 33.39417)"
"flexuosus",-112.441767,36.9965,"POINT (-112.4418 36.9965)"
"flexuosus",-113.3205442,36.118586,"POINT (-113.3205 36.11859)"
"flexuosus",-112.675167,36.832,"POINT (-112.6752 36.832)"
"flexuosus",-112.9115,36.555333,"POINT (-112.9115 36.55533)"
"flexuosus",-111.813889,34.821389,"POINT (-111.8139 34.82139)"
"flexuosus",-111.9125,34.55,"POINT (-111.9125 34.55)"
"flexuosus",-111.9075,34.830194,"POINT (-111.9075 34.83019)"
"flexuosus",-111.911611,34.919917,"POINT (-111.9116 34.91992)"
"flexuosus",-111.785312,36.201997,"POINT (-111.7853 36.202)"
"flexuosus",-111.8289,36.49083,"POINT (-111.8289 36.49083)"
"flexuosus",-111.753712,34.499919,"POINT (-111.7537 34.49992)"
"flexuosus",-115.288194,37.694694,"POINT (-115.2882 37.69469)"
"flexuosus",-110.792336,37.316686,"POINT (-110.7923 37.31669)"
"flexuosus",-110.857339,37.04745,"POINT (-110.8573 37.04745)"
"flexuosus",-113.757924,38.711036,"POINT (-113.7579 38.71104)"
"flexuosus",-110.857339,37.04745,"POINT (-110.8573 37.04745)"
"flexuosus",-108.668925,36.785553,"POINT (-108.6689 36.78555)"
"flexuosus",-111.833333,36.266667,"POINT (-111.8333 36.26667)"
"flexuosus",-112.13889,36.05556,"POINT (-112.1389 36.05556)"
"flexuosus",-112.67681,36.053237,"POINT (-112.6768 36.05324)"
"flexuosus",-110.736755,31.853913,"POINT (-110.7368 31.85391)"
"flexuosus",-111.75167,34.64917,"POINT (-111.7517 34.64917)"
"flexuosus",-111.76028,34.86972,"POINT (-111.7603 34.86972)"
"flexuosus",-111.76028,34.86972,"POINT (-111.7603 34.86972)"
"flexuosus",-111.854796,34.573871,"POINT (-111.8548 34.57387)"
"flexuosus",-111.854796,34.573871,"POINT (-111.8548 34.57387)"
"flexuosus",-111.76028,34.86972,"POINT (-111.7603 34.86972)"
"flexuosus",-111.99583,34.72139,"POINT (-111.9958 34.72139)"
"flexuosus",-111.76028,34.681135,"POINT (-111.7603 34.68113)"
"flexuosus",-111.75167,34.692691,"POINT (-111.7517 34.69269)"
"flexuosus",-111.76028,34.840707,"POINT (-111.7603 34.84071)"
"flexuosus",-111.86056,34.8975,"POINT (-111.8606 34.8975)"
"flexuosus",-111.9124,34.7537,"POINT (-111.9124 34.7537)"
"flexuosus",-111.854796,34.573871,"POINT (-111.8548 34.57387)"
"flexuosus",-111.86056,34.8975,"POINT (-111.8606 34.8975)"
"flexuosus",-111.76028,34.797187,"POINT (-111.7603 34.79719)"
"flexuosus",-111.89278,34.7675,"POINT (-111.8928 34.7675)"
"flexuosus",-111.76028,34.86972,"POINT (-111.7603 34.86972)"
"flexuosus",-111.58936,34.563325,"POINT (-111.5894 34.56332)"
"flexuosus",-112.183682,34.74887,"POINT (-112.1837 34.74887)"
"flexuosus",-111.76028,34.797187,"POINT (-111.7603 34.79719)"
"flexuosus",-111.972821,34.695155,"POINT (-111.9728 34.69515)"
"flexuosus",-111.7775,34.843611,"POINT (-111.7775 34.84361)"
"flexuosus",-111.86056,34.8975,"POINT (-111.8606 34.8975)"
"flexuosus",-111.745,34.65056,"POINT (-111.745 34.65056)"
"flexuosus",-111.731014,34.88661,"POINT (-111.731 34.88661)"
"flexuosus",-111.76028,34.91324,"POINT (-111.7603 34.91324)"
"flexuosus",-111.76028,34.840707,"POINT (-111.7603 34.84071)"
"flexuosus",-111.76028,34.840707,"POINT (-111.7603 34.84071)"
"flexuosus",-112.05722,34.77111,"POINT (-112.0572 34.77111)"
"flexuosus",-111.787846,34.825037,"POINT (-111.7878 34.82504)"
"flexuosus",-111.76028,34.855213,"POINT (-111.7603 34.85521)"
"flexuosus",-112.420833,35.095278,"POINT (-112.4208 35.09528)"
"flexuosus",-111.339928,33.589246,"POINT (-111.3399 33.58925)"
"flexuosus",-111.726886,34.912377,"POINT (-111.7269 34.91238)"
"flexuosus",-111.726886,34.912377,"POINT (-111.7269 34.91238)"
"flexuosus",-112.316667,34.983333,"POINT (-112.3167 34.98333)"
"flexuosus",-111.35005,36.880867,"POINT (-111.35 36.88087)"
"flexuosus",-111.76028,34.86972,"POINT (-111.7603 34.86972)"
"flexuosus",-111.391,36.904,"POINT (-111.391 36.904)"
"flexuosus",-111.739687,34.929207,"POINT (-111.7397 34.92921)"
"flexuosus",-111.391,36.904,"POINT (-111.391 36.904)"
"flexuosus",-111.759818,34.868175,"POINT (-111.7598 34.86818)"
"flexuosus",-111.76028,34.753668,"POINT (-111.7603 34.75367)"
"flexuosus",-111.6638,34.7543,"POINT (-111.6638 34.7543)"
"flexuosus",-111.86561,36.25035,"POINT (-111.8656 36.25035)"
"flexuosus",-111.11389,33.64778,"POINT (-111.1139 33.64778)"
"flexuosus",-113.99528,36.11278,"POINT (-113.9953 36.11278)"
"flexuosus",-112.185254,36.186545,"POINT (-112.1853 36.18655)"
"flexuosus",-112.085512,34.907655,"POINT (-112.0855 34.90765)"
"flexuosus",-113.606571,35.456927,"POINT (-113.6066 35.45693)"
"flexuosus",-113.79375,36.971722,"POINT (-113.7938 36.97172)"
"flexuosus",-111.833333,34.833333,"POINT (-111.8333 34.83333)"
"flexuosus",-112.0314,36.9683,"POINT (-112.0314 36.9683)"
"flexuosus",-116.078964,36.308613,"POINT (-116.079 36.30861)"
"flexuosus",-113.390587,37.145164,"POINT (-113.3906 37.14516)"
"flexuosus",-114.651947,38.534972,"POINT (-114.6519 38.53497)"
"flexuosus",-115.162575,35.756972,"POINT (-115.1626 35.75697)"
"flexuosus",-111.394348,34.13443,"POINT (-111.3943 34.13443)"
"flexuosus",-114.638153,38.437759,"POINT (-114.6382 38.43776)"
"flexuosus",-115.573303,36.114842,"POINT (-115.5733 36.11484)"
"flexuosus",-114.197748,36.239962,"POINT (-114.1977 36.23996)"
"flexuosus",-112.97573,37.202009,"POINT (-112.9757 37.20201)"
"flexuosus",-115.573712,36.094753,"POINT (-115.5737 36.09475)"
"flexuosus",-115.8956029,35.776937,"POINT (-115.8956 35.77694)"
"flexuosus",-113.4255,35.52916,"POINT (-113.4255 35.52916)"
"flexuosus",-116.9326383,36.7779059,"POINT (-116.9326 36.77791)"
"flexuosus",-115.9083,35.7627,"POINT (-115.9083 35.7627)"
"flexuosus",-111.97763,36.023373,"POINT (-111.9776 36.02337)"
"flexuosus",-111.804322,34.823008,"POINT (-111.8043 34.82301)"
"flexuosus",-115.42989,36.152174,"POINT (-115.4299 36.15217)"
"flexuosus",-113.646209,37.205517,"POINT (-113.6462 37.20552)"
"flexuosus",-115.431803,35.633858,"POINT (-115.4318 35.63386)"
"flexuosus",-109.594562,37.574896,"POINT (-109.5946 37.5749)"
"flexuosus",-111.114165,33.644564,"POINT (-111.1142 33.64456)"
"flexuosus",-111.777842,34.855221,"POINT (-111.7778 34.85522)"
"flexuosus",-111.984449,36.041642,"POINT (-111.9844 36.04164)"
"flexuosus",-115.429917,35.628967,"POINT (-115.4299 35.62897)"
"flexuosus",-115.448827,36.12238,"POINT (-115.4488 36.12238)"
"flexuosus",-115.463097,36.154762,"POINT (-115.4631 36.15476)"
"flexuosus",-115.439284,36.150262,"POINT (-115.4393 36.15026)"
"flexuosus",-116.93307,36.789014,"POINT (-116.9331 36.78901)"
"flexuosus",-117.13529,36.82337,"POINT (-117.1353 36.82337)"
"flexuosus",-117.000617,36.82663,"POINT (-117.0006 36.82663)"
"flexuosus",-111.903276,34.901749,"POINT (-111.9033 34.90175)"
"flexuosus",-113.555556,37.418611,"POINT (-113.5556 37.41861)"
"flexuosus",-113.58538,37.120389,"POINT (-113.5854 37.12039)"
"flexuosus",-111.809412,34.863842,"POINT (-111.8094 34.86384)"
"flexuosus",-111.737525,34.803783,"POINT (-111.7375 34.80378)"
"flexuosus",-114.860078,36.000058,"POINT (-114.8601 36.00006)"
"flexuosus",-108.568703,38.218324,"POINT (-108.5687 38.21832)"
"flexuosus",-108.568703,38.218324,"POINT (-108.5687 38.21832)"
"flexuosus",-115.47552,36.166439,"POINT (-115.4755 36.16644)"
"flexuosus",-114.446687,36.94225,"POINT (-114.4467 36.94225)"
"flexuosus",-115.877747,36.257401,"POINT (-115.8777 36.2574)"
"flexuosus",-114.507682,36.437203,"POINT (-114.5077 36.4372)"
"flexuosus",-112.124222,34.479333,"POINT (-112.1242 34.47933)"
"flexuosus",-113.68042,37.137642,"POINT (-113.6804 37.13764)"
"flexuosus",-111.901628,34.899635,"POINT (-111.9016 34.89964)"
"flexuosus",-113.646149,37.205483,"POINT (-113.6461 37.20548)"
"flexuosus",-111.827985,34.828777,"POINT (-111.828 34.82878)"
"flexuosus",-113.100812,37.277853,"POINT (-113.1008 37.27785)"
"flexuosus",-111.842688,34.85537,"POINT (-111.8427 34.85537)"
"flexuosus",-111.81913,34.832888,"POINT (-111.8191 34.83289)"
