species,decimalLatitude,decimalLongitude
pringlei,16.935,-97.59
pringlei,17.707222,-97.387222
pringlei,18.925556,-99.238055
pringlei,18.805729,-99.400483
pringlei,18.556547,-99.605121
pringlei,18.5505,-99.6008
pringlei,21.358825,-99.807298
pringlei,18.569833,-99.620917
pringlei,18.598,-99.624194
pringlei,17.707222,-97.387222
pringlei,19.036667,-99.303055
pringlei,17.788333,-100.003889
pringlei,17.669167,-99.818056
pringlei,17.698611,-99.938611
pringlei,17.698611,-99.938611
pringlei,17.35,-97.75
pringlei,19.116939,-100.295
pringlei,19.008333,-99.091667
pringlei,18.450278,-99.316944
pringlei,19.016667,-99.085278
pringlei,19.016667,-99.085278
pringlei,18.8448167,-99.6754024
pringlei,17.698333,-99.889722
pringlei,17.669167,-99.818056
pringlei,17.698611,-99.938611
pringlei,17.698611,-99.938611
pringlei,17.788333,-100.003889
pringlei,18.986667,-99.1
pringlei,18.648333,-99.645
pringlei,18.466667,-99.331667
pringlei,18.577639,-99.619083
pringlei,19.01,-99.095556
pringlei,18.580833,-99.678611
pringlei,18.593889,-99.608055
pringlei,19.046389,-99.877778
pringlei,18.629445,-99.648889
pringlei,18.938297,-99.798922
pringlei,18.74472,-99.0725
pringlei,18.74472,-99.0725
pringlei,18.74472,-99.0725
pringlei,23.950465,-102.532886
purpureus,16.183333,-93.216667
purpureus,19.4,-100.366667
purpureus,19.05,-98.8
purpureus,16.183333,-93.216667
purpureus,19.516389,-101.609722
purpureus,32.578611,-114.840278
purpureus,16.183333,-93.216667
purpureus,16.183333,-93.216667
purpureus,19.85,-102.133333
purpureus,24.147777,-99.392222
purpureus,17.05,-96.716667
purpureus,22.6,-103.866667
purpureus,20.666667,-103.333333
purpureus,20.233333,-103.583333
purpureus,20.655916,-103.465118
purpureus,21.288256,-99.880253
purpureus,18.458159,-99.766667
purpureus,24.565693,-98.909822
purpureus,22.083333,-100.833333
purpureus,20.127103,-100.268424
purpureus,19.913419,-102.984272
purpureus,19.773037,-103.456333
purpureus,21.605325,-104.197547
purpureus,19.637328,-101.21637
purpureus,23.1825,-104.265
purpureus,23.907373,-104.994888
purpureus,23.995833,-105.483611
purpureus,23.364167,-104.244444
purpureus,23.416111,-104.268055
purpureus,23.376843,-104.225982
purpureus,23.408333,-104.179444
purpureus,23.39212,-104.25876
purpureus,22.964639,-104.707657
purpureus,22.982138,-104.701546
purpureus,24.008333,-104.409167
purpureus,23.458784,-104.275427
purpureus,25.1275,-106.505
purpureus,19.663167,-101.5145
purpureus,19.827722,-101.852778
purpureus,19.850861,-102.020194
purpureus,19.663167,-101.5145
purpureus,19.663167,-101.5145
purpureus,19.827722,-101.852778
purpureus,18.458159,-99.766667
purpureus,24.565693,-98.909822
purpureus,22.083333,-100.833333
purpureus,19.382778,-100.433889
purpureus,19.660556,-101.368333
purpureus,19.960333,-100.107278
purpureus,19.601389,-101.383056
purpureus,18.90818,-98.725106
purpureus,21.15502,-99.61155
purpureus,19.757554,-101.256372
purpureus,20.655651,-104.06
purpureus,20.650055,-104.056069
purpureus,19.948441,-102.214216
purpureus,21.486662,-102.5993
purpureus,19.642226,-101.134001
purpureus,19.647773,-101.157046
purpureus,20.766319,-103.373425
purpureus,19.613474,-101.573306
purpureus,19.96139,-100.14806
purpureus,20.88,-103.503
purpureus,20.52,-103.483
purpureus,19.66056,-101.36833
purpureus,23.99583,-104.48361
purpureus,17.78833,-100.00389
purpureus,21.417,-104.783
purpureus,19.39911,-100.36775
purpureus,19.96139,-100.14806
purpureus,19.60972,-101.38306
purpureus,20.662,-103.459
purpureus,18.33222,-99.73417
purpureus,22.633,-103.8
purpureus,19.92722,-104.19611
purpureus,18.421667,-99.415833
purpureus,18.421667,-99.415833
purpureus,19.826288,-101.623245
purpureus,20.023094,-100.708096
purpureus,20.186672,-100.690244
purpureus,20.017231,-100.701636
purpureus,20.023279,-100.708219
purpureus,19.489473,-101.360393
purpureus,19.486837,-101.357813
purpureus,19.649052,-101.158467
purpureus,20.678833,-103.581168
purpureus,19.0447,-98.795
purpureus,20.866667,-103.5
purpureus,19.919444,-101.758333
purpureus,20.744444,-103.408055
purpureus,20.133333,-103.716667
purpureus,20.283333,-103.416667
purpureus,20.633333,-103.433333
purpureus,19.639722,-101.147778
purpureus,19.616667,-101.133333
purpureus,20.55095,-104.301625
purpureus,19.639267,-101.14823
purpureus,19.611111,-101.1025
purpureus,19.896667,-100.633333
purpureus,20.316667,-103.466667
purpureus,20.316667,-103.466667
purpureus,20.171389,-101.997222
purpureus,19.863333,-100.628333
purpureus,20.316667,-104.533333
purpureus,20.395136,-104.607081
purpureus,19.960333,-100.107278
purpureus,18.909324,-99.55657
purpureus,19.679756,-101.154661
purpureus,21.876426,-103.735866
purpureus,21.0798,-102.388
purpureus,20.7268,-103.396
purpureus,21.693,-103.335
purpureus,20.8158,-102.577
purpureus,20.6672,-102.665
purpureus,18.5477,-99.6005
purpureus,19.6503,-101.178
purpureus,19.0447,-98.795
purpureus,23.888,-105.083
purpureus,23.8429,-105.324
purpureus,21.2994,-102.691
purpureus,23.8343,-105.322
purpureus,20.3977,-103.105
purpureus,20.3518,-103.483
purpureus,19.6605,-104.481
purpureus,20.4387,-103.93
purpureus,20.4139,-103.396
purpureus,22.5113,-103.565
purpureus,19.60854,-101.375248
purpureus,20.785417,-103.39275
purpureus,20.787403,-103.390153
purpureus,20.265517,-103.923633
purpureus,19.927222,-104.196111
purpureus,19.64375,-101.148667
purpureus,23.474983,-104.143517
purpureus,20.075,-103.708333
purpureus,19.609722,-101.383055
purpureus,19.880117,-104.183383
purpureus,23.995833,-104.483611
purpureus,18.959167,-99.279722
purpureus,20.548889,-104.302305
purpureus,20.787403,-103.390153
purpureus,19.993283,-103.11605
purpureus,23.416111,-104.268056
purpureus,23.364167,-104.227778
purpureus,23.906944,-104.994444
purpureus,19.882781,-103.600561
purpureus,18.6007476,-99.6033978
purpureus,19.409228,-100.396558
purpureus,20.6769352,-103.3463183
purpureus,20.434064,-104.403919
purpureus,18.6007476,-99.6033978
purpureus,19.039169,-98.793611
purpureus,19.4916688,-100.4501379
purpureus,19.898331,-100.686389
purpureus,19.961417,-100.147917
purpureus,19.961944,-100.147222
purpureus,19.6424605,-101.1484388
purpureus,19.625,-104.275
purpureus,18.666667,-99.684722
purpureus,18.666667,-99.684722
purpureus,19.858333,-100.826944
purpureus,19.651667,-101.151667
purpureus,19.73,-101.515
purpureus,23.145,-104.265
purpureus,19.858333,-100.826944
purpureus,19.675,-101.191667
purpureus,19.54,-101.6
purpureus,20.796667,-102.768333
purpureus,19.81,-103.101667
purpureus,18.936667,-99.23
purpureus,19.675,-101.191667
purpureus,19.821667,-101.676667
purpureus,20.015,-101.37
purpureus,19.898558,-100.686416
purpureus,19.896667,-100.686667
purpureus,19.433333,-101.364167
purpureus,19.895,-101.428333
purpureus,19.895,-101.428333
purpureus,19.706667,-102.223333
purpureus,19.511468,-101.641966
purpureus,19.678333,-104.325
purpureus,23.436667,-104.133333
purpureus,19.535,-101.526667
purpureus,20.648333,-103.438333
purpureus,20.166944,-101.997222
purpureus,19.404722,-101.638333
purpureus,19.64,-101.261667
purpureus,23.62,-103.923333
purpureus,19.450563,-101.339728
purpureus,19.618333,-101.133333
purpureus,19.588333,-102.475
purpureus,23.458333,-104.308333
purpureus,19.858333,-100.826944
purpureus,19.893333,-100.443333
purpureus,20.712426,-103.51593
purpureus,21.277,-103.478389
purpureus,20.637282,-104.043446
purpureus,19.64793,-101.157367
purpureus,19.694427,-101.4004
purpureus,19.670635,-101.124387
purpureus,20.777794,-103.624291
purpureus,23.389722,-104.229167
purpureus,19.623889,-101.150833
purpureus,18.673111,-99.691722
purpureus,20.658426,-103.457029
purpureus,19.647596,-101.157049
purpureus,20.652995,-104.055483
purpureus,23.65,-105.75
purpureus,19.665833,-101.2125
purpureus,19.382778,-100.433889
purpureus,19.6925,-101.143055
purpureus,19.693611,-101.136944
purpureus,19.494722,-101.835833
purpureus,20.775,-103.355556
purpureus,19.578056,-101.2225
purpureus,20.746389,-103.330833
purpureus,19.689444,-101.138611
purpureus,19.61,-100.469167
purpureus,19.660556,-101.368333
purpureus,19.601389,-101.383056
purpureus,19.1667,-101.8333
purpureus,23.95056,-102.53278
spatulatus,20.433333,-99.166667
spatulatus,20.733333,-99.45
spatulatus,32.248333,-115.251944
spatulatus,19.209111,-101.460806
spatulatus,28.214722,-107.481111
spatulatus,20.116944,-98.733056
spatulatus,19.2,-100.05
spatulatus,17.5,-99.5
spatulatus,17.5,-99.5
spatulatus,19.2,-100.05
spatulatus,19.2,-100.05
spatulatus,19.2,-100.05
spatulatus,20.116944,-98.733056
spatulatus,20.116944,-98.733056
spatulatus,19.2,-100.05
spatulatus,20.433333,-99.166667
spatulatus,20.733333,-99.45
spatulatus,32.248333,-115.251944
spatulatus,19.083333,-100.066667
spatulatus,18.688889,-103.350833
spatulatus,19.290278,-100.323889
spatulatus,19.04,-100.04
spatulatus,19.03333,-100.05
spatulatus,28.2147,-107.4811
spatulatus,19.180803,-100.118437
spatulatus,28.361667,-108.985
spatulatus,28.2147,-107.481
spatulatus,19.905,-103.019
spatulatus,28.36333,-108.98778
spatulatus,21.583,-104.95
spatulatus,18.833,-100.333
spatulatus,28.36333,-108.98778
spatulatus,28.391667,-108.725
spatulatus,28.294167,-109.024444
spatulatus,28.375,-109.033333
spatulatus,28.391667,-108.725
spatulatus,21.448611,-99.143611
spatulatus,19.243806,-100.136083
spatulatus,20.2175,-104.164167
spatulatus,20.35,-103.816667
spatulatus,20.671667,-103.374444
spatulatus,34.268333,-116.276667
spatulatus,28.2147,-107.4811
spatulatus,20.26556,-104.15611
spatulatus,28.2147,-107.4811
spatulatus,17.640278,-97.977222
spatulatus,27.5,-107.833333
spatulatus,18.8583,-100.338
spatulatus,19.7131,-103.272
spatulatus,19.8716,-103.009
spatulatus,19.8711,-103.014
spatulatus,18.8924,-100.282
spatulatus,19.3815,-103.258
spatulatus,19.95,-103.75
spatulatus,19.3912,-103.377
spatulatus,18.868611,-100.325194
spatulatus,19.019889,-100.049778
spatulatus,18.847,-100.507778
spatulatus,19.067639,-100.068583
spatulatus,19.90535,-103.01885
spatulatus,19.048722,-100.032083
spatulatus,18.838861,-100.500833
spatulatus,19.019889,-100.049778
spatulatus,28.361667,-109.985
spatulatus,23.600072,-103.999908
spatulatus,18.734397,-103.285672
spatulatus,28.421939,-108.372219
spatulatus,20.874719,-99.239719
spatulatus,18.687503,-103.348339
spatulatus,19.428349,-100.355935
spatulatus,18.049913,-101.224228
spatulatus,20.656689,-103.463811
spatulatus,18.533333,-103.366667
spatulatus,23.360811,-104.271969
spatulatus,28.3618492,-108.961472
spatulatus,17.866667,-99.682778
spatulatus,17.585278,-99.78
spatulatus,17.889444,-99.767222
spatulatus,19.913333,-103.018333
spatulatus,19.471667,-103.306667
spatulatus,21.05,-99.55
spatulatus,19.913333,-103.018333
spatulatus,28.360556,-108.898611
spatulatus,19.060083,-100.06475
spatulatus,28.362358,-108.993301
spatulatus,18.83,-100.33
spatulatus,18.728889,-102.958333
spatulatus,18.078056,-101.213611
spatulatus,19.04,-100.04
spatulatus,19.03333,-100.05
spatulatus,19.083333,-100.066667
spatulatus,19.04,-100.04
spatulatus,18.688889,-103.350833
spatulatus,19.290278,-100.323889
spatulatus,28.36333,-108.98777
spatulatus,21.583333,-104.9
spatulatus,19.607222,-100.769167
splendens,30.979355,-116.293792
splendens,31.63333,-116.375
splendens,32.034895,-116.600102
splendens,31.724403,-116.676667
splendens,31.732736,-116.703922
splendens,31.902568,-116.554497
splendens,32.244177,-116.723584
splendens,32.243408,-116.721417
splendens,32.003917,-116.772812
splendens,32.257555,-116.891343
splendens,32.143947,-116.869944
splendens,32.279407,-116.853133
splendens,32.1374,-116.880558
splendens,31.63937,-116.525547
splendens,31.967833,-116.739569
splendens,32.138873,-116.877016
splendens,31.63932,-116.519255
splendens,31.092265,-116.240115
splendens,31.092764,-116.239793
splendens,32.141092,-116.873008
splendens,31.9673,-116.73992
splendens,32.263073,-116.871665
splendens,31.967551,-116.739743
splendens,32.266543,-116.86738
splendens,32.277901,-116.851627
splendens,31.974203,-116.658163
splendens,32.534216,-116.956044
splendens,31.4088,-116.469098
splendens,31.857223,-116.527843
splendens,31.635555,-116.520478
splendens,32.134495,-116.870554
splendens,32.533984,-116.956284
splendens,31.96275,-116.642395
splendens,32.260599,-116.924723
splendens,32.088883,-116.638612
splendens,31.863,-116.63813
splendens,31.635846,-116.520129
splendens,32.035315,-116.769825
splendens,32.136263,-116.872265
splendens,32.136238,-116.87183
splendens,31.866116,-116.533763
splendens,31.85718,-116.528464
splendens,31.686534,-116.650732
splendens,32.135871,-116.872229
splendens,31.867709,-116.533892
splendens,31.521684,-116.409752
splendens,32.088958,-116.639222
splendens,32.127394,-116.868581
splendens,32.533008,-116.957823
splendens,32.535705,-116.952704
splendens,32.534014,-116.954063
splendens,32.533096,-116.956864
splendens,32.535406,-116.95172
splendens,29.983333,-115.5
splendens,31.709357,-116.677122
splendens,31.915539,-116.544701
splendens,31.930717,-116.169802
splendens,31.710555,-116.678262
splendens,31.930771,-116.170234
splendens,31.930656,-116.170242
splendens,31.713721,-116.675631
splendens,31.920218,-116.540497
splendens,31.977365,-116.766107
splendens,32.028459,-116.841525
splendens,31.921778,-116.588172
splendens,32.02869,-116.842322
splendens,32.079647,-116.646058
splendens,31.903366,-116.530722
splendens,31.921667,-116.5886
splendens,31.977538,-116.76625
splendens,31.930517,-116.170281
splendens,31.70931,-116.67714
splendens,31.958142,-116.749398
splendens,31.432706,-116.315828
splendens,32.387086,-116.907263
splendens,31.931156,-116.169892
splendens,31.923058,-116.580397
splendens,31.888751,-116.671947
splendens,32.368544,-116.646439
splendens,31.032311,-116.2825
splendens,31.709358,-116.676917
splendens,30.951719,-116.24623
splendens,31.876415,-116.659579
splendens,31.889141,-116.671477
splendens,31.922981,-116.580544
splendens,31.840005,-116.58915
splendens,31.889042,-116.671683
splendens,31.067731,-116.226897
splendens,30.060675,-115.447355
splendens,22.966139,-105.472972
splendens,30.957009,-115.807676
splendens,32.344731,-116.798475
splendens,32.383294,-116.971608
splendens,30.96778,-115.74071
splendens,32.397062,-116.897152
splendens,32.313166,-116.855902
splendens,30.975,-115.608333
splendens,32.161296,-116.761389
splendens,32.350606,-116.803282
splendens,31.89614,-116.536517
splendens,32.373551,-116.902546
splendens,32.311841,-116.859026
splendens,31.885579,-116.672303
splendens,31.88306,-116.65679
splendens,31.923645,-116.532974
splendens,32.390797,-116.909195
splendens,32.355632,-116.798795
splendens,32.390816,-116.909168
splendens,31.724997,-116.614538
splendens,31.964597,-116.6687
splendens,32.091492,-116.84777
splendens,31.879543,-116.657028
splendens,32.095597,-116.495989
splendens,31.896245,-116.53634
splendens,31.961328,-116.736567
splendens,30.964687,-115.795167
splendens,31.967592,-116.739312
splendens,31.896916,-116.536483
splendens,31.921913,-116.581154
splendens,32.204303,-116.865045
splendens,30.964572,-115.795067
splendens,32.402382,-116.912535
splendens,31.956173,-116.749957
splendens,31.232446,-116.200755
splendens,31.922314,-116.581258
splendens,32.079638,-116.645557
splendens,31.927843,-116.60169
splendens,31.882338,-116.658798
splendens,32.322767,-116.960809
splendens,31.927576,-116.602465
splendens,31.927824,-116.601708
splendens,31.923662,-116.56862
splendens,32.472921,-117.042794
splendens,31.72223,-116.700156
splendens,31.71457,-116.686631
splendens,32.322669,-116.961912
splendens,31.845772,-116.554437
splendens,31.931741,-116.175258
splendens,31.060647,-116.231064
splendens,31.924472,-116.582567
splendens,31.921592,-116.588456
splendens,30.060494,-115.444153
splendens,31.86545,-116.639972
splendens,31.261197,-116.274378
splendens,31.921922,-116.588242
splendens,31.092575,-116.289675
splendens,31.072683,-116.29138
splendens,31.922303,-116.581603
splendens,31.922408,-116.581572
splendens,31.895521,-116.611144
splendens,31.931747,-116.175255
splendens,31.29932,-116.324858
splendens,31.87982,-116.661663
splendens,31.090503,-116.020508
splendens,31.917215,-116.722149
splendens,31.921403,-116.58055
splendens,22.966139,-105.472972
splendens,29.98333,-115.5
splendens,31.921503,-116.572825
splendens,32.157897,-116.458854
splendens,32.563844,-116.635548
splendens,31.456872,-116.122979
splendens,32.025662,-115.912622
splendens,32.375114,-116.663789
splendens,32.353128,-116.688133
splendens,32.354258,-116.687386
splendens,32.354286,-116.687516
splendens,32.007214,-116.138311
splendens,32.427925,-116.677374
splendens,32.363056,-116.801944
splendens,31.869539,-116.134196
splendens,31.888467,-116.321433
splendens,31.888397,-116.321511
splendens,31.714016,-116.675676
splendens,31.887128,-116.320656
splendens,31.369008,-116.320983
splendens,31.713792,-116.675072
splendens,31.868193,-116.13733
splendens,31.295863,-116.323432
splendens,31.906605,-116.544701
splendens,31.924537,-116.582445
splendens,31.435764,-116.311552
splendens,31.803994,-116.567558
splendens,31.891254,-116.621778
splendens,31.95745,-116.602014
splendens,31.906625,-116.544708
splendens,31.295794,-116.323272
splendens,31.906509,-116.54422
splendens,31.865152,-116.64077
splendens,31.687242,-116.650147
splendens,31.88377,-116.34861
splendens,31.88372,-116.348549
splendens,31.921555,-116.588463
splendens,31.883875,-116.348555
splendens,32.283942,-116.942925
splendens,31.887011,-116.320543
splendens,31.981739,-116.613031
splendens,31.887009,-116.320547
splendens,31.435517,-116.311447
splendens,31.883762,-116.348556
splendens,32.025771,-116.540293
splendens,32.025728,-116.540286
splendens,31.909607,-116.533656
splendens,32.156735,-116.657782
splendens,32.156605,-116.65753
splendens,32.277339,-116.905335
splendens,32.1,-116.85
splendens,31.921975,-116.702057
splendens,31.544911,-116.416338
splendens,30.966667,-115.783333
splendens,30.9667423,-116.0672291
splendens,32.45,-116.15
splendens,30.833,-115.8
splendens,31.90333,-116.606
splendens,31.92611,-116.67447
splendens,30.017,-115.5
splendens,31.431111,-116.280278
splendens,31.540158,-116.590692
splendens,32.082122,-116.504403
splendens,32.143003,-116.659988
splendens,32.4344,-116.7043
splendens,32.08512,-116.85062
splendens,30.6946,-115.32808
splendens,31.91667,-116.38333
splendens,32.375,-116.9
splendens,32.08333,-116.86667
splendens,30.1739,-115.555
splendens,31.23274,-115.76863
splendens,31.20818,-116.3306
splendens,32.41667,-116.85
splendens,31.07983,-116.09824
splendens,31.04335,-116.05946
splendens,31.35833,-116.2
splendens,32.01247,-116.67257
splendens,32.5625,-116.56667
splendens,32.46667,-116.75833
splendens,31.0125,-116.2875
splendens,30.45,-115.77083
splendens,32.23333,-116.925
splendens,32.29167,-116.9
splendens,31.65,-116.3
splendens,32.08778,-116.87278
splendens,32.3667,-116.6486
splendens,31.51667,-116.56667
splendens,31.9,-116.65
splendens,31.93333,-116.56667
splendens,32.383431,-116.982489
splendens,31.89761,-116.675365
splendens,32.377922,-116.980636
splendens,31.896745,-116.551464
splendens,31.912086,-116.601528
splendens,31.952203,-116.742622
splendens,31.519042,-116.405639
splendens,32.018762,-116.664498
splendens,31.845993,-116.545
splendens,31.686748,-116.650598
splendens,32.563795,-116.635522
splendens,31.926273,-116.715855
splendens,31.907974,-116.535659
splendens,31.921914,-116.580903
splendens,31.067503,-116.227753
splendens,31.921749,-116.585794
splendens,31.88459,-116.33844
splendens,31.246722,-116.200203
splendens,31.923283,-116.580398
splendens,31.687594,-116.650672
splendens,31.802713,-116.57543
splendens,31.687442,-116.650169
splendens,31.905985,-116.542854
splendens,31.925586,-116.719519
splendens,31.68147,-116.63845
splendens,31.518411,-116.405381
splendens,31.880295,-116.309692
splendens,31.898652,-116.550949
splendens,31.922578,-116.580956
splendens,31.802731,-116.575592
splendens,32.337622,-116.563986
splendens,32.001843,-116.692363
splendens,32.368169,-116.546325
splendens,32.428547,-116.675544
splendens,32.162553,-116.771842
splendens,31.715828,-116.687077
splendens,31.884232,-116.654697
splendens,31.922201,-116.58118
splendens,31.414665,-116.465652
splendens,31.673042,-116.627
splendens,31.681311,-116.638541
splendens,31.905045,-116.528417
splendens,31.925958,-116.72945
splendens,31.65416,-116.647042
splendens,31.732532,-116.703293
splendens,31.881684,-116.663206
splendens,31.868574,-116.134354
splendens,31.796673,-116.499882
splendens,31.715243,-116.686648
splendens,32.458275,-116.390177
splendens,31.880566,-116.657255
splendens,31.376427,-116.469185
splendens,31.43889,-116.394615
splendens,31.883282,-116.349541
splendens,32.042343,-116.130096
splendens,31.687119,-116.6502
splendens,31.5518,-116.414894
splendens,31.89685,-116.674842
splendens,32.006245,-116.138168
splendens,31.714857,-116.687525
splendens,32.092449,-116.492264
splendens,31.674229,-116.632375
splendens,31.670994,-116.627061
splendens,32.010651,-116.767693
splendens,31.926103,-116.730123
splendens,32.090664,-116.495094
splendens,31.462973,-116.554565
splendens,31.681591,-116.638379
splendens,32.142797,-116.660632
splendens,31.713848,-116.674851
splendens,31.68715,-116.650202
splendens,31.925995,-116.729324
splendens,32.431687,-116.675017
splendens,31.911421,-116.528015
splendens,31.877597,-116.65566
splendens,30.967072,-115.736988
splendens,30.946577,-115.933401
splendens,30.960117,-115.843125
splendens,32.368481,-116.646064
splendens,32.369244,-116.652992
splendens,31.864359,-116.637436
splendens,31.973746,-116.664239
splendens,26.05667,-111.81722
splendens,31.924598,-116.524066
splendens,32.437522,-116.692253
splendens,31.685458,-116.653236
splendens,31.734092,-115.885528
splendens,32.458303,-116.389892
splendens,31.904813,-116.304015
splendens,31.63333,-116.375
splendens,32.08333,-116.86667
splendens,31.57689,-116.514217
splendens,31.23274,-115.76863
splendens,31.20818,-116.3306
splendens,32.41667,-116.85
splendens,31.91667,-116.38333
splendens,32.08512,-116.85062
splendens,29.96667,-115.8
splendens,31.65,-116.3
splendens,32.20547,-116.9103
splendens,31.51667,-116.56667
splendens,32.2931,-115.984
splendens,32.20547,-116.9103
splendens,31.7,-116.06667
splendens,31.56667,-116.45
splendens,31.10998,-115.63548
splendens,31.9,-116.65
splendens,32.083333,-116.86667
splendens,32.23333,-116.925
splendens,31.9,-116.65
splendens,32.08333,-116.86667
splendens,32.087778,-116.872778
splendens,31.0125,-116.2875
splendens,32.375,-116.9
splendens,32.29167,-116.9
splendens,30.45,-115.77083
splendens,31.35833,-116.2
splendens,32.5625,-116.56667
splendens,32.46667,-116.75833
splendens,31.93333,-116.56667
splendens,32.4229,-116.1462
splendens,32.3167,-115.983
splendens,32.01247,-116.67257
splendens,31.9,-116.65
splendens,31.922358,-116.587533
splendens,32.301269,-116.526664
splendens,32.431775,-116.67505
splendens,32.441822,-116.683312
splendens,30.96623,-115.736445
splendens,32.092973,-116.843048
splendens,31.966322,-116.629067
splendens,31.369303,-116.320878
splendens,31.922758,-116.521942
splendens,32.383646,-116.901642
splendens,31.376456,-116.468728
splendens,31.922392,-116.581313
splendens,31.926172,-116.730208
splendens,31.681389,-116.638878
splendens,31.922583,-116.581437
splendens,31.803083,-116.572762
splendens,31.920537,-116.506128
splendens,31.841389,-116.606944
splendens,31.893167,-116.611297
splendens,31.687078,-116.650283
splendens,31.953874,-116.659147
splendens,31.914077,-116.528773
splendens,31.953874,-116.659147
splendens,31.80342,-116.568292
splendens,31.893657,-116.611398
splendens,31.879732,-116.660574
splendens,31.89665,-116.595983
splendens,31.80285,-116.572587
splendens,31.0798,-116.098
splendens,32.360987,-116.644378
splendens,32.368075,-116.647683
splendens,32.375392,-116.632559
splendens,32.360092,-116.64425
splendens,31.803112,-116.5728
splendens,32.479828,-117.047096
splendens,31.887713,-116.577211
splendens,31.032961,-116.283408
splendens,31.093456,-116.288226
splendens,31.032136,-116.28463
splendens,31.862259,-116.636251
splendens,32.202778,-116.902778
splendens,32.142875,-116.660531
splendens,31.862274,-116.636346
splendens,31.973746,-116.664239
splendens,31.508378,-116.309058
splendens,32,-115.958333
splendens,29.96667,-115.8
splendens,32.29311,-115.98406
splendens,32.31667,-115.98333
splendens,32.45,-116.13333
splendens,31.10998,-115.63548
splendens,31.57689,-116.514217
splendens,31.10998,-115.63548
splendens,31.887183,-116.320647
splendens,31.914994,-116.602889
splendens,32.016144,-116.136314
splendens,32.006264,-116.138306
splendens,30.96206,-115.735407
splendens,32.037995,-116.770653
splendens,31.898126,-116.609223
splendens,31.89081,-116.621642
splendens,31.915608,-116.603732
splendens,30.966092,-115.736295
splendens,32.147686,-116.782456
splendens,32.134442,-116.638519
splendens,31.891542,-116.643106
splendens,31.831456,-116.548554
splendens,31.678689,-116.638206
splendens,31.986113,-116.734392
splendens,31.986113,-116.734402
splendens,31.898132,-116.609081
splendens,31.055372,-116.305454
splendens,31.883706,-116.348739
splendens,32.089079,-116.853182
splendens,31.032369,-116.282519
splendens,32.092381,-116.492394
splendens,31.92553,-116.582855
splendens,31.551767,-116.414589
splendens,31.470681,-116.382194
splendens,31.913076,-116.604064
splendens,31.687053,-116.650222
splendens,31.897613,-116.675441
splendens,31.9398,-116.748
splendens,31.896486,-115.986889
splendens,30.002939,-115.761467
splendens,31.708333,-116.075
splendens,32.541667,-117.125
splendens,31.641667,-115.641667
splendens,30.175,-115.158333
splendens,32,-115.966667
splendens,30.960287,-115.843322
splendens,32.369117,-116.645355
splendens,32.369033,-116.645508
splendens,31.01897,-116.298705
splendens,31.299028,-116.323861
splendens,32.040531,-116.762996
splendens,32.434859,-116.675002
splendens,30.955,-115.814444
splendens,30.066667,-115.333333
splendens,30.066667,-115.383333
splendens,30.966667,-116.133333
splendens,31.63333,-116.38333
splendens,31.58333,-116.46666
venustulus,24.25,-104.7
venustulus,23.521068,-105.652984
venustulus,28.901372,-104.74385
venustulus,28.375,-108.9083
venustulus,24.25,-104.7
venustulus,24.25,-104.7
venustulus,23.521068,-105.652984
venustulus,25.183333,-99.75
venustulus,23.590137,-105.872425
venustulus,28.786316,-106.502495
venustulus,28.790493,-106.495415
venustulus,28.793518,-106.481171
venustulus,25.687778,-107.025556
venustulus,23.792272,-105.218247
venustulus,29.317919,-108.160986
venustulus,23.590722,-105.844805
venustulus,24.07625,-105.740444
venustulus,23.908056,-105.342222
venustulus,30.111667,-108.286667
venustulus,23.479167,-104.844444
venustulus,23.590722,-105.844805
venustulus,23.207861,-104.943305
venustulus,28.385,-108.125278
venustulus,23.716944,-105.672222
venustulus,28.658333,-107.575
venustulus,23.207861,-104.943305
venustulus,23.206,-104.944194
venustulus,29.81603,-108.70449
venustulus,23.902267,-105.352179
venustulus,26.55,-106.3
venustulus,24.25,-104.7
venustulus,23.521068,-105.652984
venustulus,24.25,-104.7
venustulus,24.25,-104.7
venustulus,28.901372,-104.74385
venustulus,25.183333,-99.75
venustulus,23.521068,-105.652984
venustulus,28.375,-108.9083
venustulus,19.05,-99.87
venustulus,19.03333,-100.05
venustulus,19.05,-99.87
venustulus,19.025,-100.033056
venustulus,29.752983,-108.434233
venustulus,25.956111,-107.047778
venustulus,23.706613,-105.722998
venustulus,26.068273,-106.955742
venustulus,23.208611,-104.948055
venustulus,28.373611,-108.933333
venustulus,30.1116,-108.287
venustulus,19.06764,-100.06858
venustulus,20.371,-104.595
venustulus,28.375,-108.908
venustulus,28.37361,-108.933
venustulus,18.55639,-99.49444
venustulus,18.56417,-99.50444
venustulus,19.88,-104.183
venustulus,27.726944,-107.613889
venustulus,28.3851,-108.292
venustulus,22.967,-104.667
venustulus,18.58583,-99.61861
venustulus,28.5,-108.5
venustulus,29.206944,-108.296944
venustulus,29.337429,-108.420107
venustulus,29.687932,-108.273064
venustulus,30.05,-108.317
venustulus,28.5,-108.5
venustulus,28.39639,-108.92278
venustulus,29.78994,-108.78241
venustulus,28.5,-108.5
venustulus,19.0219,-100.035
venustulus,19.0518,-99.881
venustulus,23.75,-105.41667
venustulus,23.53333,-104.7
venustulus,28.44,-108.55556
venustulus,30.05,-108.31667
venustulus,24.0698,-105.142
venustulus,19.0518,-99.881
venustulus,25.95,-107.05
venustulus,19.0528,-99.8791
